,Company,Review_score,Date_review,Job,Recommandation,Approb CEO,Perspective,Pros,Cons
469,Thales,"5,0",16 janv. 2024,Employé anonyme,good,good,good,"Thales fait un maximum pour ses salariés, prise en compte vie perso/pro, augmentation chaque année, participation/intéressement, 13e mois, télétravail, mobilité, BSO, culture d'entreprise","Pas d'inconvénients à Thales, c'est une très bonne entreprise"
470,Thales,"4,0",17 janv. 2024,Sales Operations Analyst,None,None,None,"Projets intéressants, environnement international, équilibre vie pro/perso","La mobilité, les process, lenteur du changement, difficulté pour les non ingénieurs de faire leur chemin"
471,Thales,"4,0",11 janv. 2024,Work Package Manager,good,good,good,Grand groupe / projet à la pointe de la technologie / international,rémunération /prime pas très élevé malgré les tres bon résultat de l'entreprise.
472,Thales,"5,0",5 janv. 2024,Apprenti en contrôle de gestion,good,neutral,neutral,"En tant qu'apprenti, nous sommes encadrés et accompagnés tout au long de notre formation",Rien à signaler dans le cadre de mon alternance
473,Thales,"5,0",16 janv. 2024,Employé anonyme,good,good,good,"Thales fait un maximum pour ses salariés, prise en compte vie perso/pro, augmentation chaque année, participation/intéressement, 13e mois, télétravail, mobilité, BSO, culture d'entreprise","Pas d'inconvénients à Thales, c'est une très bonne entreprise"
474,Thales,"4,0",17 janv. 2024,Sales Operations Analyst,None,None,None,"Projets intéressants, environnement international, équilibre vie pro/perso","La mobilité, les process, lenteur du changement, difficulté pour les non ingénieurs de faire leur chemin"
475,Thales,"4,0",11 janv. 2024,Work Package Manager,good,good,good,Grand groupe / projet à la pointe de la technologie / international,rémunération /prime pas très élevé malgré les tres bon résultat de l'entreprise.
476,Thales,"5,0",5 janv. 2024,Apprenti en contrôle de gestion,good,neutral,neutral,"En tant qu'apprenti, nous sommes encadrés et accompagnés tout au long de notre formation",Rien à signaler dans le cadre de mon alternance
477,Thales,"5,0",16 janv. 2024,Employé anonyme,good,good,good,"Thales fait un maximum pour ses salariés, prise en compte vie perso/pro, augmentation chaque année, participation/intéressement, 13e mois, télétravail, mobilité, BSO, culture d'entreprise","Pas d'inconvénients à Thales, c'est une très bonne entreprise"
478,Thales,"4,0",17 janv. 2024,Sales Operations Analyst,None,None,None,"Projets intéressants, environnement international, équilibre vie pro/perso","La mobilité, les process, lenteur du changement, difficulté pour les non ingénieurs de faire leur chemin"
479,Thales,"4,0",11 janv. 2024,Work Package Manager,good,good,good,Grand groupe / projet à la pointe de la technologie / international,rémunération /prime pas très élevé malgré les tres bon résultat de l'entreprise.
480,Thales,"5,0",5 janv. 2024,Apprenti en contrôle de gestion,good,neutral,neutral,"En tant qu'apprenti, nous sommes encadrés et accompagnés tout au long de notre formation",Rien à signaler dans le cadre de mon alternance
481,Thales,"5,0",16 janv. 2024,Employé anonyme,good,good,good,"Thales fait un maximum pour ses salariés, prise en compte vie perso/pro, augmentation chaque année, participation/intéressement, 13e mois, télétravail, mobilité, BSO, culture d'entreprise","Pas d'inconvénients à Thales, c'est une très bonne entreprise"
482,Thales,"4,0",17 janv. 2024,Sales Operations Analyst,None,None,None,"Projets intéressants, environnement international, équilibre vie pro/perso","La mobilité, les process, lenteur du changement, difficulté pour les non ingénieurs de faire leur chemin"
483,Thales,"4,0",11 janv. 2024,Work Package Manager,good,good,good,Grand groupe / projet à la pointe de la technologie / international,rémunération /prime pas très élevé malgré les tres bon résultat de l'entreprise.
484,Thales,"5,0",5 janv. 2024,Apprenti en contrôle de gestion,good,neutral,neutral,"En tant qu'apprenti, nous sommes encadrés et accompagnés tout au long de notre formation",Rien à signaler dans le cadre de mon alternance
485,Schneider Electric,"5,0",2 janv. 2024,Devops Engineer,good,good,good,"Super accueil au sein de l'entreprise, on s'y sent très vite à l'aise. Je suis très content d'y faire mon stage car je peux toucher à pleins d'outils variés en étant bien supervisé. De nombreux avantages sont également accessibles en terme de rémunération, de confort de vie (travail hybride, horaires flexibles), activités, etc.",C'est une grosse entreprise et les procédures pour le changement peuvent être longues à être mise en place.
486,Schneider Electric,"2,0",20 déc. 2023,Employé anonyme,None,None,None,"-Les salaires sont plus élevés par rapport au marché dans les métiers “support”(RH, finances, marketing, etc) -Nombre des JRTT (19 pour les cadres) -Avantages CSE (surtout à Paris et à Grenoble)","-La mobilité/promotion/changement de poste se fait par copinage et des connaissances perso -Beaucoup de managers et HRBPs incompétents, qui négligent les salariés et parfois même le droit du travail - Pas de reconnaissance hors pécuniaire. Les “juniors” ne sont pas invités aux team buildings, réunions d’équipe et ne sont pas remerciés pour leur travail. -Pas d’équilibre vie pro/perso, pour être “bien vu”, il faut travailler le soir, le week-end…pas d’activités bien être, même au siège. -Décalage entre les valeurs du groupe et la réalité vécue (notamment l’équilibre vie pro/perso) -Si on aime innover, proposer de nouvelles choses, se développer vite, ce n’est pas possible chez Schneider, comme les process sont très lourds et la majorité des salariés sont réfractaires aux changements"
487,Schneider Electric,"1,0",20 oct. 2023,Responsable commercial,bad,neutral,bad,Il y a un comité d'entreprise intéressant.,"Il y a des réorganisations régulières qui déstabilisent les équipes opérationnelles, environ tous les 6 mois à 1 an. La fonction RH de proximité est peu présente pour accompagner les collaborateurs dans leur développement et lors des situations de réorganisation. Certains managers commettent des injustices en toute impunité, ce qui peut conduire à des situations de harcèlement moral. De plus, une lourde bureaucratie s'accompagne d'une organisation très cloisonnée, favorisant une concurrence constante entre les BU."
488,Schneider Electric,"4,0",11 janv. 2024,Conseiller technique,None,None,None,"Part variable , CSE d'entreprise, prise en charge d'une partie du transport...",Un peu difficile pour évoluer quand tu n'as pas de réseau.
489,Schneider Electric,"3,0",15 déc. 2023,Ingénieur Commercial,None,None,None,"Groupe avec d’énormes moyens. Capable de relever presque tous les défis si les équipes vous accompagnent. Et c’est tous les jours le cas. Ayant eu plusieurs expériences professionnelles ailleurs, j’ai rarement vu un engagement aussi dévoué de la part de ses employés.","Malgré de fortes valeurs humaines affichées, l’humain peut être sacrifié au prix de la rentabilité ou de la compétitivité."
490,Schneider Electric,"4,0",21 déc. 2023,Contrôleur De Gestion Junior alternance,good,neutral,neutral,CSE Cantine d'entreprise Bornes rechargeable vélo/véhicule électrique Indemnisation d'appartement pour les alternants ayant un appartement dans la ville où il y a l'école et un dans la ville dans laquelle il y a le lieu d'alternance,Réussir à se familiariser avec l'usine rapidement
491,Schneider Electric,"5,0",18 déc. 2023,Vice President,good,good,good,Big R&D center and some career opportunities in Grenoble area and abroad,Collaboration between teams is sometimes difficult
492,Schneider Electric,"5,0",11 déc. 2023,Cheffe de projet junior,good,good,neutral,Beaucoup d'avantages sociaux et un CE dynamique qui proposent énormément de choses aux salariés,Pour le moment je ne trouve aucuns inconvénients
493,Schneider Electric,"5,0",2 janv. 2024,Devops Engineer,good,good,good,"Super accueil au sein de l'entreprise, on s'y sent très vite à l'aise. Je suis très content d'y faire mon stage car je peux toucher à pleins d'outils variés en étant bien supervisé. De nombreux avantages sont également accessibles en terme de rémunération, de confort de vie (travail hybride, horaires flexibles), activités, etc.",C'est une grosse entreprise et les procédures pour le changement peuvent être longues à être mise en place.
494,Schneider Electric,"2,0",20 déc. 2023,Employé anonyme,None,None,None,"-Les salaires sont plus élevés par rapport au marché dans les métiers “support”(RH, finances, marketing, etc) -Nombre des JRTT (19 pour les cadres) -Avantages CSE (surtout à Paris et à Grenoble)","-La mobilité/promotion/changement de poste se fait par copinage et des connaissances perso -Beaucoup de managers et HRBPs incompétents, qui négligent les salariés et parfois même le droit du travail - Pas de reconnaissance hors pécuniaire. Les “juniors” ne sont pas invités aux team buildings, réunions d’équipe et ne sont pas remerciés pour leur travail. -Pas d’équilibre vie pro/perso, pour être “bien vu”, il faut travailler le soir, le week-end…pas d’activités bien être, même au siège. -Décalage entre les valeurs du groupe et la réalité vécue (notamment l’équilibre vie pro/perso) -Si on aime innover, proposer de nouvelles choses, se développer vite, ce n’est pas possible chez Schneider, comme les process sont très lourds et la majorité des salariés sont réfractaires aux changements"
495,Schneider Electric,"1,0",20 oct. 2023,Responsable commercial,bad,neutral,bad,Il y a un comité d'entreprise intéressant.,"Il y a des réorganisations régulières qui déstabilisent les équipes opérationnelles, environ tous les 6 mois à 1 an. La fonction RH de proximité est peu présente pour accompagner les collaborateurs dans leur développement et lors des situations de réorganisation. Certains managers commettent des injustices en toute impunité, ce qui peut conduire à des situations de harcèlement moral. De plus, une lourde bureaucratie s'accompagne d'une organisation très cloisonnée, favorisant une concurrence constante entre les BU."
496,Schneider Electric,"4,0",11 janv. 2024,Conseiller technique,None,None,None,"Part variable , CSE d'entreprise, prise en charge d'une partie du transport...",Un peu difficile pour évoluer quand tu n'as pas de réseau.
497,Schneider Electric,"3,0",15 déc. 2023,Ingénieur Commercial,None,None,None,"Groupe avec d’énormes moyens. Capable de relever presque tous les défis si les équipes vous accompagnent. Et c’est tous les jours le cas. Ayant eu plusieurs expériences professionnelles ailleurs, j’ai rarement vu un engagement aussi dévoué de la part de ses employés.","Malgré de fortes valeurs humaines affichées, l’humain peut être sacrifié au prix de la rentabilité ou de la compétitivité."
498,Schneider Electric,"4,0",21 déc. 2023,Contrôleur De Gestion Junior alternance,good,neutral,neutral,CSE Cantine d'entreprise Bornes rechargeable vélo/véhicule électrique Indemnisation d'appartement pour les alternants ayant un appartement dans la ville où il y a l'école et un dans la ville dans laquelle il y a le lieu d'alternance,Réussir à se familiariser avec l'usine rapidement
499,Schneider Electric,"5,0",18 déc. 2023,Vice President,good,good,good,Big R&D center and some career opportunities in Grenoble area and abroad,Collaboration between teams is sometimes difficult
500,Schneider Electric,"5,0",11 déc. 2023,Cheffe de projet junior,good,good,neutral,Beaucoup d'avantages sociaux et un CE dynamique qui proposent énormément de choses aux salariés,Pour le moment je ne trouve aucuns inconvénients
501,Schneider Electric,"5,0",2 janv. 2024,Devops Engineer,good,good,good,"Super accueil au sein de l'entreprise, on s'y sent très vite à l'aise. Je suis très content d'y faire mon stage car je peux toucher à pleins d'outils variés en étant bien supervisé. De nombreux avantages sont également accessibles en terme de rémunération, de confort de vie (travail hybride, horaires flexibles), activités, etc.",C'est une grosse entreprise et les procédures pour le changement peuvent être longues à être mise en place.
502,Schneider Electric,"2,0",20 déc. 2023,Employé anonyme,None,None,None,"-Les salaires sont plus élevés par rapport au marché dans les métiers “support”(RH, finances, marketing, etc) -Nombre des JRTT (19 pour les cadres) -Avantages CSE (surtout à Paris et à Grenoble)","-La mobilité/promotion/changement de poste se fait par copinage et des connaissances perso -Beaucoup de managers et HRBPs incompétents, qui négligent les salariés et parfois même le droit du travail - Pas de reconnaissance hors pécuniaire. Les “juniors” ne sont pas invités aux team buildings, réunions d’équipe et ne sont pas remerciés pour leur travail. -Pas d’équilibre vie pro/perso, pour être “bien vu”, il faut travailler le soir, le week-end…pas d’activités bien être, même au siège. -Décalage entre les valeurs du groupe et la réalité vécue (notamment l’équilibre vie pro/perso) -Si on aime innover, proposer de nouvelles choses, se développer vite, ce n’est pas possible chez Schneider, comme les process sont très lourds et la majorité des salariés sont réfractaires aux changements"
503,Schneider Electric,"1,0",20 oct. 2023,Responsable commercial,bad,neutral,bad,Il y a un comité d'entreprise intéressant.,"Il y a des réorganisations régulières qui déstabilisent les équipes opérationnelles, environ tous les 6 mois à 1 an. La fonction RH de proximité est peu présente pour accompagner les collaborateurs dans leur développement et lors des situations de réorganisation. Certains managers commettent des injustices en toute impunité, ce qui peut conduire à des situations de harcèlement moral. De plus, une lourde bureaucratie s'accompagne d'une organisation très cloisonnée, favorisant une concurrence constante entre les BU."
504,Schneider Electric,"4,0",11 janv. 2024,Conseiller technique,None,None,None,"Part variable , CSE d'entreprise, prise en charge d'une partie du transport...",Un peu difficile pour évoluer quand tu n'as pas de réseau.
505,Schneider Electric,"3,0",15 déc. 2023,Ingénieur Commercial,None,None,None,"Groupe avec d’énormes moyens. Capable de relever presque tous les défis si les équipes vous accompagnent. Et c’est tous les jours le cas. Ayant eu plusieurs expériences professionnelles ailleurs, j’ai rarement vu un engagement aussi dévoué de la part de ses employés.","Malgré de fortes valeurs humaines affichées, l’humain peut être sacrifié au prix de la rentabilité ou de la compétitivité."
506,Schneider Electric,"4,0",21 déc. 2023,Contrôleur De Gestion Junior alternance,good,neutral,neutral,CSE Cantine d'entreprise Bornes rechargeable vélo/véhicule électrique Indemnisation d'appartement pour les alternants ayant un appartement dans la ville où il y a l'école et un dans la ville dans laquelle il y a le lieu d'alternance,Réussir à se familiariser avec l'usine rapidement
507,Schneider Electric,"5,0",18 déc. 2023,Vice President,good,good,good,Big R&D center and some career opportunities in Grenoble area and abroad,Collaboration between teams is sometimes difficult
508,Schneider Electric,"5,0",11 déc. 2023,Cheffe de projet junior,good,good,neutral,Beaucoup d'avantages sociaux et un CE dynamique qui proposent énormément de choses aux salariés,Pour le moment je ne trouve aucuns inconvénients
509,Schneider Electric,"5,0",2 janv. 2024,Devops Engineer,good,good,good,"Super accueil au sein de l'entreprise, on s'y sent très vite à l'aise. Je suis très content d'y faire mon stage car je peux toucher à pleins d'outils variés en étant bien supervisé. De nombreux avantages sont également accessibles en terme de rémunération, de confort de vie (travail hybride, horaires flexibles), activités, etc.",C'est une grosse entreprise et les procédures pour le changement peuvent être longues à être mise en place.
510,Schneider Electric,"2,0",20 déc. 2023,Employé anonyme,None,None,None,"-Les salaires sont plus élevés par rapport au marché dans les métiers “support”(RH, finances, marketing, etc) -Nombre des JRTT (19 pour les cadres) -Avantages CSE (surtout à Paris et à Grenoble)","-La mobilité/promotion/changement de poste se fait par copinage et des connaissances perso -Beaucoup de managers et HRBPs incompétents, qui négligent les salariés et parfois même le droit du travail - Pas de reconnaissance hors pécuniaire. Les “juniors” ne sont pas invités aux team buildings, réunions d’équipe et ne sont pas remerciés pour leur travail. -Pas d’équilibre vie pro/perso, pour être “bien vu”, il faut travailler le soir, le week-end…pas d’activités bien être, même au siège. -Décalage entre les valeurs du groupe et la réalité vécue (notamment l’équilibre vie pro/perso) -Si on aime innover, proposer de nouvelles choses, se développer vite, ce n’est pas possible chez Schneider, comme les process sont très lourds et la majorité des salariés sont réfractaires aux changements"
511,Schneider Electric,"1,0",20 oct. 2023,Responsable commercial,bad,neutral,bad,Il y a un comité d'entreprise intéressant.,"Il y a des réorganisations régulières qui déstabilisent les équipes opérationnelles, environ tous les 6 mois à 1 an. La fonction RH de proximité est peu présente pour accompagner les collaborateurs dans leur développement et lors des situations de réorganisation. Certains managers commettent des injustices en toute impunité, ce qui peut conduire à des situations de harcèlement moral. De plus, une lourde bureaucratie s'accompagne d'une organisation très cloisonnée, favorisant une concurrence constante entre les BU."
512,Schneider Electric,"4,0",11 janv. 2024,Conseiller technique,None,None,None,"Part variable , CSE d'entreprise, prise en charge d'une partie du transport...",Un peu difficile pour évoluer quand tu n'as pas de réseau.
513,Schneider Electric,"3,0",15 déc. 2023,Ingénieur Commercial,None,None,None,"Groupe avec d’énormes moyens. Capable de relever presque tous les défis si les équipes vous accompagnent. Et c’est tous les jours le cas. Ayant eu plusieurs expériences professionnelles ailleurs, j’ai rarement vu un engagement aussi dévoué de la part de ses employés.","Malgré de fortes valeurs humaines affichées, l’humain peut être sacrifié au prix de la rentabilité ou de la compétitivité."
514,Schneider Electric,"4,0",21 déc. 2023,Contrôleur De Gestion Junior alternance,good,neutral,neutral,CSE Cantine d'entreprise Bornes rechargeable vélo/véhicule électrique Indemnisation d'appartement pour les alternants ayant un appartement dans la ville où il y a l'école et un dans la ville dans laquelle il y a le lieu d'alternance,Réussir à se familiariser avec l'usine rapidement
515,Schneider Electric,"5,0",18 déc. 2023,Vice President,good,good,good,Big R&D center and some career opportunities in Grenoble area and abroad,Collaboration between teams is sometimes difficult
516,Schneider Electric,"5,0",11 déc. 2023,Cheffe de projet junior,good,good,neutral,Beaucoup d'avantages sociaux et un CE dynamique qui proposent énormément de choses aux salariés,Pour le moment je ne trouve aucuns inconvénients
517,Adecco,"1,0",5 janv. 2024,Aide soignant,bad,None,bad,Les Frais kms st remboursés.,"De trop nombreuses missions st annulées.bien sur les établissements y sont pour qq chose puisqu'ils embauchent en interne avant,mais comparé à l'appel médical bordeaux, trop d'annulation. Les établissements proposés st généralement vétustes et/ou mal gérés.la journée pas assez de personnel.vous vous retrouvez l'aprem tte seule pour les coucher.tres peu d'offres la nuit.les établissements proposés st généralement loin géographiquement alors qu'avec d'autres boîtes d'intérim on travaille plus près de chez soi.j'ai commencé à travailler en 2005 chez Adecco c'était acceptable,les secteurs ne dependaient pas d'agence régionale,mais l'agence de Bordeaux est vraiment médiocre.les agents vous prennent pour des lapins de 2 semaines,on vous parle comme à un enfant, ça se veut professionnel mais les filles st nian nian et n'assument pas.de plus il est très difficile de les avoir en direct au téléphone.bref, choisissez une autre agence si vous voulez travailler convenablement."
518,Adecco,"5,0",27 déc. 2023,Consultant en recrutement,good,None,neutral,Cette expérience m'a permis de développer de la polyvalence et un esprit de solidarité,les perspectives d'évolution étaient minimes
519,Adecco,"1,0",21 déc. 2023,Chargée De Recrutement,bad,bad,bad,Comité social et économique (CSE),-Salaire très bas -Manque de reconnaissance des salariés et des intérimaires -Inégalité de traitement -Politique d’entreprise purement commerciale
520,Adecco,"4,0",11 déc. 2023,Pontier cariste opération machine,None,None,None,Les postes sont agréables et permettent d'avoir beaucoup de temps pour soit,Travail de nuit et penibilite
521,Adecco,"1,0",5 janv. 2024,Aide soignant,bad,None,bad,Les Frais kms st remboursés.,"De trop nombreuses missions st annulées.bien sur les établissements y sont pour qq chose puisqu'ils embauchent en interne avant,mais comparé à l'appel médical bordeaux, trop d'annulation. Les établissements proposés st généralement vétustes et/ou mal gérés.la journée pas assez de personnel.vous vous retrouvez l'aprem tte seule pour les coucher.tres peu d'offres la nuit.les établissements proposés st généralement loin géographiquement alors qu'avec d'autres boîtes d'intérim on travaille plus près de chez soi.j'ai commencé à travailler en 2005 chez Adecco c'était acceptable,les secteurs ne dependaient pas d'agence régionale,mais l'agence de Bordeaux est vraiment médiocre.les agents vous prennent pour des lapins de 2 semaines,on vous parle comme à un enfant, ça se veut professionnel mais les filles st nian nian et n'assument pas.de plus il est très difficile de les avoir en direct au téléphone.bref, choisissez une autre agence si vous voulez travailler convenablement."
522,Adecco,"5,0",27 déc. 2023,Consultant en recrutement,good,None,neutral,Cette expérience m'a permis de développer de la polyvalence et un esprit de solidarité,les perspectives d'évolution étaient minimes
523,Adecco,"1,0",21 déc. 2023,Chargée De Recrutement,bad,bad,bad,Comité social et économique (CSE),-Salaire très bas -Manque de reconnaissance des salariés et des intérimaires -Inégalité de traitement -Politique d’entreprise purement commerciale
524,Adecco,"4,0",11 déc. 2023,Pontier cariste opération machine,None,None,None,Les postes sont agréables et permettent d'avoir beaucoup de temps pour soit,Travail de nuit et penibilite
525,Adecco,"1,0",5 janv. 2024,Aide soignant,bad,None,bad,Les Frais kms st remboursés.,"De trop nombreuses missions st annulées.bien sur les établissements y sont pour qq chose puisqu'ils embauchent en interne avant,mais comparé à l'appel médical bordeaux, trop d'annulation. Les établissements proposés st généralement vétustes et/ou mal gérés.la journée pas assez de personnel.vous vous retrouvez l'aprem tte seule pour les coucher.tres peu d'offres la nuit.les établissements proposés st généralement loin géographiquement alors qu'avec d'autres boîtes d'intérim on travaille plus près de chez soi.j'ai commencé à travailler en 2005 chez Adecco c'était acceptable,les secteurs ne dependaient pas d'agence régionale,mais l'agence de Bordeaux est vraiment médiocre.les agents vous prennent pour des lapins de 2 semaines,on vous parle comme à un enfant, ça se veut professionnel mais les filles st nian nian et n'assument pas.de plus il est très difficile de les avoir en direct au téléphone.bref, choisissez une autre agence si vous voulez travailler convenablement."
526,Adecco,"5,0",27 déc. 2023,Consultant en recrutement,good,None,neutral,Cette expérience m'a permis de développer de la polyvalence et un esprit de solidarité,les perspectives d'évolution étaient minimes
527,Adecco,"1,0",21 déc. 2023,Chargée De Recrutement,bad,bad,bad,Comité social et économique (CSE),-Salaire très bas -Manque de reconnaissance des salariés et des intérimaires -Inégalité de traitement -Politique d’entreprise purement commerciale
528,Adecco,"4,0",11 déc. 2023,Pontier cariste opération machine,None,None,None,Les postes sont agréables et permettent d'avoir beaucoup de temps pour soit,Travail de nuit et penibilite
529,Adecco,"1,0",5 janv. 2024,Aide soignant,bad,None,bad,Les Frais kms st remboursés.,"De trop nombreuses missions st annulées.bien sur les établissements y sont pour qq chose puisqu'ils embauchent en interne avant,mais comparé à l'appel médical bordeaux, trop d'annulation. Les établissements proposés st généralement vétustes et/ou mal gérés.la journée pas assez de personnel.vous vous retrouvez l'aprem tte seule pour les coucher.tres peu d'offres la nuit.les établissements proposés st généralement loin géographiquement alors qu'avec d'autres boîtes d'intérim on travaille plus près de chez soi.j'ai commencé à travailler en 2005 chez Adecco c'était acceptable,les secteurs ne dependaient pas d'agence régionale,mais l'agence de Bordeaux est vraiment médiocre.les agents vous prennent pour des lapins de 2 semaines,on vous parle comme à un enfant, ça se veut professionnel mais les filles st nian nian et n'assument pas.de plus il est très difficile de les avoir en direct au téléphone.bref, choisissez une autre agence si vous voulez travailler convenablement."
530,Adecco,"5,0",27 déc. 2023,Consultant en recrutement,good,None,neutral,Cette expérience m'a permis de développer de la polyvalence et un esprit de solidarité,les perspectives d'évolution étaient minimes
531,Adecco,"1,0",21 déc. 2023,Chargée De Recrutement,bad,bad,bad,Comité social et économique (CSE),-Salaire très bas -Manque de reconnaissance des salariés et des intérimaires -Inégalité de traitement -Politique d’entreprise purement commerciale
532,Adecco,"4,0",11 déc. 2023,Pontier cariste opération machine,None,None,None,Les postes sont agréables et permettent d'avoir beaucoup de temps pour soit,Travail de nuit et penibilite
533,Randstad,"4,0",11 janv. 2024,Ressources Humaines,good,None,neutral,"proximité collègues, intérimaires et clients polyvalence des missions: paie, rh, admin et commercial manager de proximité et à l'écoute",horaires de présence sursollicitation heures supp non rémunérées manque d'opportunités pour évoluer si l'on est pas basé sur le plateau régional et donc peu connu par la direction
534,Randstad,"1,0",4 janv. 2024,Recruteur indépendant,bad,None,None,"23 RTT par an
Je ne vois pas grand chose d'autre","Rémunération en dessous du marché
Manager qui n'accompagne pas son équipe et délègue tout. Et de surcroit qui s'attribue le travail des autres.
Fausse promesse sur future promotion
Une pression constante du chiffre
Une fausse sympathie"
535,Randstad,"4,0",26 déc. 2023,Directeur de projet,None,None,None,Tout depend de l'équipe. On peut rencontrer de tres bon commerciaux. Mais gardez en tête que c'est une boite de presta,Que de la prestation sans plus : Ticket resto
536,Randstad,"4,0",20 déc. 2023,Ingenieur,good,good,neutral,"Vous forme régulièrement, pas besoin de faire des pieds et des mains",Pas d'avantages donc négocier votre salaire à l'entrée
537,Randstad,"4,0",11 janv. 2024,Ressources Humaines,good,None,neutral,"proximité collègues, intérimaires et clients polyvalence des missions: paie, rh, admin et commercial manager de proximité et à l'écoute",horaires de présence sursollicitation heures supp non rémunérées manque d'opportunités pour évoluer si l'on est pas basé sur le plateau régional et donc peu connu par la direction
538,Randstad,"1,0",4 janv. 2024,Recruteur indépendant,bad,None,None,"23 RTT par an
Je ne vois pas grand chose d'autre","Rémunération en dessous du marché
Manager qui n'accompagne pas son équipe et délègue tout. Et de surcroit qui s'attribue le travail des autres.
Fausse promesse sur future promotion
Une pression constante du chiffre
Une fausse sympathie"
539,Randstad,"4,0",26 déc. 2023,Directeur de projet,None,None,None,Tout depend de l'équipe. On peut rencontrer de tres bon commerciaux. Mais gardez en tête que c'est une boite de presta,Que de la prestation sans plus : Ticket resto
540,Randstad,"4,0",20 déc. 2023,Ingenieur,good,good,neutral,"Vous forme régulièrement, pas besoin de faire des pieds et des mains",Pas d'avantages donc négocier votre salaire à l'entrée
541,Randstad,"4,0",11 janv. 2024,Ressources Humaines,good,None,neutral,"proximité collègues, intérimaires et clients polyvalence des missions: paie, rh, admin et commercial manager de proximité et à l'écoute",horaires de présence sursollicitation heures supp non rémunérées manque d'opportunités pour évoluer si l'on est pas basé sur le plateau régional et donc peu connu par la direction
542,Randstad,"1,0",4 janv. 2024,Recruteur indépendant,bad,None,None,"23 RTT par an
Je ne vois pas grand chose d'autre","Rémunération en dessous du marché
Manager qui n'accompagne pas son équipe et délègue tout. Et de surcroit qui s'attribue le travail des autres.
Fausse promesse sur future promotion
Une pression constante du chiffre
Une fausse sympathie"
543,Randstad,"4,0",26 déc. 2023,Directeur de projet,None,None,None,Tout depend de l'équipe. On peut rencontrer de tres bon commerciaux. Mais gardez en tête que c'est une boite de presta,Que de la prestation sans plus : Ticket resto
544,Randstad,"4,0",20 déc. 2023,Ingenieur,good,good,neutral,"Vous forme régulièrement, pas besoin de faire des pieds et des mains",Pas d'avantages donc négocier votre salaire à l'entrée
545,Randstad,"4,0",11 janv. 2024,Ressources Humaines,good,None,neutral,"proximité collègues, intérimaires et clients polyvalence des missions: paie, rh, admin et commercial manager de proximité et à l'écoute",horaires de présence sursollicitation heures supp non rémunérées manque d'opportunités pour évoluer si l'on est pas basé sur le plateau régional et donc peu connu par la direction
546,Randstad,"1,0",4 janv. 2024,Recruteur indépendant,bad,None,None,"23 RTT par an
Je ne vois pas grand chose d'autre","Rémunération en dessous du marché
Manager qui n'accompagne pas son équipe et délègue tout. Et de surcroit qui s'attribue le travail des autres.
Fausse promesse sur future promotion
Une pression constante du chiffre
Une fausse sympathie"
547,Randstad,"4,0",26 déc. 2023,Directeur de projet,None,None,None,Tout depend de l'équipe. On peut rencontrer de tres bon commerciaux. Mais gardez en tête que c'est une boite de presta,Que de la prestation sans plus : Ticket resto
548,Randstad,"4,0",20 déc. 2023,Ingenieur,good,good,neutral,"Vous forme régulièrement, pas besoin de faire des pieds et des mains",Pas d'avantages donc négocier votre salaire à l'entrée
549,Cognizant Technology Solutions,"1,0",2 janv. 2024,Employé anonyme,bad,None,None,Télétravail tout le temps avec une obligation de présence de 6 fois par mois en entreprise,"Environnement toxique, Humanité inexistante la vérité est loin de ce qui était dit durant l'entretien"
550,Cognizant Technology Solutions,"4,0",22 août 2023,Delivery Manager,good,good,good,"les avantages à travailler chez Cognizant est que c'et une tres grosse entreprise et donc on pourra toujorus trouver des experts/specialistes dans tous les domaines. De plus, l'entreprise favorise le travail à distance et donc les echanges à travers les employés aux 4 coins du monde. Additionnellement, la cukture de l'innovation ou de l'amelioration continue est bien ancrée chez Cognizant et nous beneficions de formations en ligne tres interessantes sans compter acces a un catalogue de formations en lignes tres variées.",Il est parfois difficile de trouver le bon interlocuteur meme s'il existe et il faut bien entendu être à l'aise avec l'Anglais.
551,Cognizant Technology Solutions,"5,0",21 août 2023,Business Development Manager,good,None,neutral,"Good ambiance and team, good office in Paris La Defense. Professional team in France and large practices across the World. Capabilities to deliver from anywhere, Europe, US, APAC",Weakness in finding new clients on French market. Trying hard to develop the activity. Hope it will go better in near future because the skills are good.
552,Cognizant Technology Solutions,"4,0",15 sept. 2023,Chef De Projet,good,None,None,Grand groupe avec des perspectives à l'international. Une bonne présence en france sur les sujets Salesforce,"Très grand groupe avec une dilution de la gestion entre l'Europe, les US et l'Inde"
553,Cognizant Technology Solutions,"3,0",10 juil. 2023,Employé anonyme,good,good,neutral,- Ambiance de travail - Localisation des bureaux - Equipes de travail,- Plan de recrutement - Gestion à distance
554,Cognizant Technology Solutions,"1,0",2 janv. 2024,Employé anonyme,bad,None,None,Télétravail tout le temps avec une obligation de présence de 6 fois par mois en entreprise,"Environnement toxique, Humanité inexistante la vérité est loin de ce qui était dit durant l'entretien"
